area,item_code,target2_code,addr2,lng,addr1,open_info,target2_etc,type,close_info,zipcode,img_name,name,target1_code,target1_etc,idx,item_etc,lat,제공대상,제공인원,제공품목
서울,1,"01,02",2층 암사비치푸드마켓,127.1262047,서울 강동구 상암로 24,pm 4::30 ~ PM 12:00,,1,없음,5242,NULL,암사비치푸드마켓,3,,512,,37.55052146,"결식아동,독거노인",동반 2인,
서울,2,1,1층 101호(성내동),127.1217148,서울 강동구 성내로 7,09:00 ~ 21:00,,1,"1, 3주 일요일",5392,2fad6b7e0ab54666b65b8e130cccf62e.jpg,미미고찹쌀꽈배기강동구청점,2,,978,,37.53062111,결식아동,동반 1인,
서울,1,1,1층 103호 엥겔커피,127.1303196,서울 강동구 성안로 39,12:00-24:00,,1,매주 수요일,5396,NULL,엥겔플랜트,2,,330,,37.52738373,결식아동,동반 1인,
서울,1,1,105호 식사준비,127.174498,서울 강동구 아리수로93나길 50,10:00~20:00,,1,없음,5415,7a3e969675c24fceba5d7edbe1510e68.png,식사준비 강일점,1,,123,,37.57209972,결식아동,아이 본인만,
서울,2,1,신참떡볶이,127.1420544,서울 강동구 양재대로 1549,10시30분~22시 30분,,1,없음,5315,NULL,신참떡볶이 굽은다리역점,2,,596,,37.54404843,결식아동,동반 1인,
서울,99,1,라라브레드 1층,127.1412204,서울 강동구 양재대로116길 13,11:00 ~ 20:00,,1,x,5343,NULL,라라브레드,1,,654,직원선택 빵2종,37.53867777,결식아동,아이 본인만,직원선택 빵2종
서울,,,,127.1321077,서울 강동구 진황도로29길 8,,,99,,5337,NULL,청춘집합소,,,270,,37.53851199,Nan,Nan,
서울,2,1,b114 미화동,127.1331156,서울 강동구 천호대로 1089,10시30분~20시,,1,15-17시,5339,7b57cff0eea441e3bcda1ceb05171170.png,미화동,1,,519,,37.53660488,결식아동,아이 본인만,
서울,1,"01,02",1층,127.1489976,서울 강동구 천호대로 1240-13,10:00~8:00,,2,금요일,5359,6747d5cf1fb34004a8af1963dbee0ebc.jpg,허브문화예술창작소,1,,1045,,37.53586511,"결식아동,독거노인",아이 본인만,
서울,99,1,동아빌딩 2층,127.0224522,서울 강북구 노해로 41,17시~02시,,1,"월,화요일  17~18시  식사제공가능",1077,c11ace05a0cf422983dd803a6ef41891.jpg,아이엠,1,,204,파스타 메뉴,37.63930588,결식아동,아이 본인만,파스타 메뉴
서울,,"01,99",1층,127.0266419,서울 강북구 덕릉로 115,,"입양보류아동,무연고아동",1,,1069,NULL,인생푸드,,,844,,37.63513651,"결식아동,입양보류아동,무연고아동",Nan,
서울,1,"01,02",B2 송탄영빈루,127.0305177,서울 강북구 도봉로 62,10:30~19:30,,1,,1215,71f6fa046fcf49838ba2ec4c54fe4cf3.jpg,롯데백화점 미아점 송탄영빈루 ,1,,175,,37.61459298,"결식아동,독거노인",아이 본인만,
서울,99,1,1층,127.0168281,서울 강북구 삼양로93길 3,,,1,,1087,NULL,땅땅치킨 수유점,1,,940,1인식사제공(서울회관) 스몰치킨제공,37.63730555,결식아동,아이 본인만,1인식사제공(서울회관) 스몰치킨제공
서울,1,"01,02",진영빌딩 1층 달리는커피,127.0166481,서울 강북구 솔샘로 216,평일 10시~20시 /토요일 10시~18시,,1,매주 일요일 휴무,1193,51f2ae71e02f4bd3902ae72c2fe44a7a.jpeg,달리는커피 서울 삼각산점,1,,1042,,37.61989293,"결식아동,독거노인",아이 본인만,
서울,1,"01,02",2층 작심스터디카페 발산점,126.8373033,서울 강서구 강서로 324,24시간,,2,365일 영업,7680,478a824727114b6484272f3a0e33dcaa.png,작심스터디카페 발산점,1,,792,,37.55459095,"결식아동,독거노인",아이 본인만,
서울,99,1,지하1층,126.8404988,서울 강서구 강서로56길 17,매일10:30~20:30,,1,없음,7584,5f0111fc3a8344878c626521a0223ecb.jpg,마라홀릭,1,,199,마라탕,37.55993353,결식아동,아이 본인만,마라탕
서울,2,1,야채가게 ,126.8467649,서울 강서구 곰달래로25길 65-27,09시-20시까지,,99,없음,7756,6ba053ca33c149f083d38290f7d86c6e.jpg,우리상회,2,,483,,37.53297009,결식아동,동반 1인,
서울,99,"01,02",류마타워 1층 111호 엘로이카페,126.8255148,서울 강서구 공항대로 164,08:00~19:00,,1,2주 4주 일요일,7807,09259e6692f040c190b505b51fb33965.jpg,엘로이카페,2,,891,카드 제시 할 시 1인당 음료 한잔,37.55932597,"결식아동,독거노인",동반 1인,카드 제시 할 시 1인당 음료 한잔
서울,1,1,2층 212호 양평해장국,126.8343276,서울 강서구 공항대로 242,매일 09 : 00 ~ 21 : 00,,1,"휴무시간 업음, 휴무일 설, 추석 연휴 ",7805,a73f0a82b961448ba0a5f068bfc1d3b7.png,양평해장국 강서마곡점,99,동반자 모두,31,,37.5584802,결식아동,동반자 모두,
서울,99,"01,02",,126.8642673,서울 강서구 공항대로59가길 7,예약제로 운영,,2,,7563,909655424fe745099b84d69de959eea0.png,심리상담연구소 문,99,아동 및 가족,776,심리상담 심리평가 등 심리상담서비스,37.55218449,"결식아동,독거노인",아동 및 가족,심리상담 심리평가 등 심리상담서비스
서울,1,"01,02",101동 앞 상가 개러지키친 7호,126.8470287,서울 강서구 등촌동 701,16:30~02:00,,1,x,7587,68070fbccaee45acb619659570ec3fb3.jpg,연어꽃,1,,731,,37.55983847,"결식아동,독거노인",아이 본인만,
서울,99,1,"2층 223,4호",126.8274661,서울 강서구 마곡동 760-2,10:30 - 20:30,,3,"1월1일, 명절당일휴무",7788,NULL,샵일구구공,1,,545,컷트 무료,37.56785424,결식아동,아이 본인만,컷트 무료
서울,99,"01,02",B동 221호,126.8256454,서울 강서구 마곡서로 152,17:00~00:00,,1,매주 월요일 & 매달 마지막 주의 일요일,7788,f274963b783743a19399346928d81184.jpg,EXPER2,99,4명까지 가능,717,당일날 제일 맛있는 메뉴들로 제공!,37.56771074,"결식아동,독거노인",4명까지 가능,당일날 제일 맛있는 메뉴들로 제공!
서울,1,"01,02",,126.8256454,서울 강서구 마곡서로 152,,,3,,7788,NULL,아트포유 셀프사진관,2,,923,,37.56771074,"결식아동,독거노인",동반 1인,
서울,1,1,103호 순흑네,126.8256377,서울 강서구 마곡중앙로 59-9,07~20시까지,,1,일요일 휴무,7807,e7505477c05e44c9a38a6be76c6307da.png,순희네 꼬마김밥,1,,553,,37.55884745,결식아동,아이 본인만,
서울,99,2,2층 금수저"",126.8379095,서울 강서구 양천로47길 24,월-금/11:00~20:00 토/11:00~15:00,,1,매주 일요일 휴무,7522,93cf93cb8d9b44f58af5d508a5b52ef2.png,금수저,3,,648,백숙을 제외한 전메뉴 (1인 1메뉴),37.57151275,독거노인,동반 2인,백숙을 제외한 전메뉴 (1인 1메뉴)
서울,2,1,1층 샌드위치만드는언니,126.8394323,서울 강서구 월정로30길 64,월-토 10시~9시,,1,매주 일요일,7767,a11cd095b3aa4331b5acadf40ac27bf2.jpg,샌드위치만드는언니,1,,409,,37.53487822,결식아동,아이 본인만,
서울,2,1,1층정육점,126.8449262,서울 강서구 화곡동 348-4,9/30/2022 22:00,,99,없음,7770,a00e830f04494c50b8121d015cb29bc3.jpg,청춘푸줏간,1,,366,,37.53300706,결식아동,아이 본인만,
서울,,,2f,126.8568023,서울 강서구 화곡동 822-20,non,,99,non,7738,NULL,(주)지니글로벌네트웍스,,,23,,37.53443312,Nan,Nan,
서울,99,1,1층 컴포즈커피,126.8497029,서울 강서구 화곡로 313,08:00~23:00,,1,없음,7686,d388176af7db4ace801c1f56a2ddb110.jpg,컴포즈커피 강서구청점,99,아이 본인 직접 방문,117,원하는 음료 한잔,37.55228371,결식아동,아이 본인 직접 방문,원하는 음료 한잔
서울,2,1,그랜드아이파크 1층/2층,126.8512924,서울 강서구 화곡로 347,오전08:00~오후11:00,,1,연중무휴,7649,b7511b8423534f0195de65e7d8c80470.png,투썸플레이스강서구청점,1,,62,,37.55483518,결식아동,아이 본인만,
서울,99,1,이루는교회 2층 카핏,126.9563,서울 관악구 관악로 234,오전10시 ~ 오후7시,,1,일요일.공휴일,8737,b591a418317640c49e7ffc7fd91bfb78.jpg,카핏,1,,290,음료1. 디저트1,37.4849602,결식아동,아이 본인만,음료1. 디저트1
서울,1,"01,02",모두의주방 지하1층 3호,126.9567893,서울 관악구 관악로 251,오전9시~익일 오전12시,,1,,8727,NULL,까사피에스타,2,,676,,37.48689701,"결식아동,독거노인",동반 1인,
서울,1,1,1층 부타앤카츠,126.9228698,서울 관악구 난곡로34길 70,오전 9시30분 ~ 오후11시,,1,연중무휴,8854,cd1f155fd8b9401b95ecdab00d125f2a.jpeg,부타앤카츠,99,사장 맘대루,718,,37.47197623,결식아동,사장 맘대루,
서울,2,1,1층 피자헛,126.9182755,서울 관악구 남부순환로 1508,10:30~22:30,,99,,8772,NULL,피자헛난곡2호점,1,,446,,37.48224817,결식아동,아이 본인만,
서울,2,1,1층 커피플래닛,126.9182755,서울 관악구 남부순환로 1508,월-토 7:00-23:00  일9:00-23:00,,1,,8772,NULL,커피플래닛,2,,738,,37.48224817,결식아동,동반 1인,
서울,1,"01,02",지하 1층 13호,126.9606899,서울 관악구 남부순환로 1904,11시~10,,1,없음,8792,0c28f05534e04c0a865da8a6d47b9423.jpg,하루하나,2,,855,,37.47786558,"결식아동,독거노인",동반 1인,
서울,99,1,5층 티나에스테틱 ,126.9776984,서울 관악구 남현길 7,11시~10시,,99,일요일 공휴일,8806,c9af89d43c184c9f83c961162d90f479.jpg,티나에스테틱 ,1,,862,두피케어,37.47606844,결식아동,아이 본인만,두피케어
서울,1,"01,02",지하1층,126.9382423,서울 관악구 대학5길 8,오후2시-오후10시,,99,"목요일, 일요일 ",8814,9f4602055d4e4ef29075cf2e7409f6f0.jpg,위드짐,1,,143,,37.46917583,"결식아동,독거노인",아이 본인만,
서울,1,"01,02",1층 커피정류장,126.9385051,서울 관악구 복은길 46,9시~9시,,1,매주 월요일 휴무,8834,5f7f81eb8d954e50a98bdbbb82b34dff.jpg,커피정류장,1,,263,,37.47444309,"결식아동,독거노인",아이 본인만,
서울,1,1,2층 오후의과일,126.9534873,서울 관악구 봉천동 1599-4,11~22,,1,"매주화요일(주말토,일은제외)",8788,d2577cc8b8b44d20a783220e01b691ff.jpg,오후의과일,2,,793,,37.47927764,결식아동,동반 1인,
서울,2,"01,02",1층 Dal.lem,126.9480721,서울 관악구 봉천동 464-25,화-토 오후2시~오후10시,,1,,8729,746bdc6e0af54d4484779117f641cf54.jpg,달렘,1,,173,,37.48721399,"결식아동,독거노인",아이 본인만,
서울,99,,1층 피자나라치킨공주,126.9478424,서울 관악구 봉천동 892-2,12~24시,,1,매주 화요일,8748,NULL,피자나라치킨공주,1,,514,피치세트,37.48313764,Nan,아이 본인만,피치세트
서울,99,1,제1싱가동 104호 백년카츠,126.9432503,서울 관악구 봉천로 391,11시 ~ 21시,,1,3시~4시,8750,fcff53e57c6842f8ab0bfe2ec2287b72.png,백년카츠 관악점,1,,536,"개별메뉴 전부(세트,정식 제외)",37.48347141,결식아동,아이 본인만,"개별메뉴 전부(세트,정식 제외)"
서울,99,1,1층 한우육회마을2호점 ,126.9557439,서울 관악구 봉천로 520-1,오후6시~9시,,1,일요일휴무,8789,NULL,한우육회마을2호점 ,2,,1034,육회비빔밥,37.47938807,결식아동,동반 1인,육회비빔밥
서울,1,"01,99",1층 cu편의점 옆,126.9352285,서울 관악구 신림동 1741,24시간,소개추천,1,없음,8780,cd3f884895954b2b84cb13430bb6fcac.png,바다가내손아귀,99,가족포함,753,,37.48272396,"결식아동,소개추천",가족포함,
서울,1,"01,02",101호  별꿈다락,126.9403552,서울 관악구 장군봉1길 3,12:00~22:00,,1,정기휴일 없음,8784,464d8ac13d514f858f27918c9a483daf.jpg,별꿈다락 ,1,,770,,37.48229543,"결식아동,독거노인",아이 본인만,
서울,1,1,1층 백가집,126.9339123,서울 관악구 호암로24길 11,오전 11시 ~ 오후 8시,,1,매주 토요일,8812,NULL,백가집,1,,584,,37.47001899,결식아동,아이 본인만,
서울,1,1,3층 초심스터디카페 구의점,127.0938461,서울 광진구 광나루로 588,24시간,,2,없음,5033,e85a29f3090f4e7db2a25c5de1d112bb.jpeg,초심스터디카페 구의점,1,,327,,37.5426904,결식아동,아이 본인만,
서울,1,"01,02",1층 카페더네네,127.0752425,서울 광진구 광나루로20가길 21,07:00~17:00,,1,"토요일, 일요일",5021,695bda944d774484acfef954ba9339d6.png,카페더네네,2,,176,,37.54522363,"결식아동,독거노인",동반 1인,
서울,1,1,지하1층 초심스터디카페,127.0976335,서울 광진구 광장동 470-10,24시간,,2,365일 영업,4974,02c2348df85642b7833907a174c62dbf.jpg,초심스터디카페 광장점,1,,325,,37.54141746,결식아동,아이 본인만,
서울,1,1,1층,127.0893767,서울 광진구 구의로 8,오전 11:30~ 오후 11:30,,1,평일 오후 3시~5시,5045,634b4b4f54624a79a189234127647d0e.jpeg,먹오삼,2,,392,,37.53866603,결식아동,동반 1인,
서울,99,1,102동 130호,127.081583,서울 광진구 아차산로 345,09:00 ~ 04:30,,1,연중무휴,5026,NULL,프레드피자건대점,1,,984,피자L한판+음료,37.53750524,결식아동,아이 본인만,피자L한판+음료
서울,1,"01,02",1층 와플소녀,127.0877256,서울 광진구 용마산로22길 12,12:00 ~ 19:30,,1,주말,4941,e3723bef3b134c4c9bca740336ed1c9e.jpg,와플소녀,99,누구든지!,552,,37.56352347,"결식아동,독거노인",누구든지!,
서울,99,1,1층 사무실,127.0861322,서울 광진구 천호대로119길 6,평일 오전 9:00 ~ 오후 5:00,,99,"주말,공휴일",4931,14ce6bcfe1844970babcae72796d8146.jpg,주식회사 중원디앤케이,1,,673,핫팩 한달치 30개. 매달 지급^^,37.55515978,결식아동,아이 본인만,핫팩 한달치 30개. 매달 지급^^
서울,99,1,1층 잉크마루,126.8563095,서울 구로구 개봉로 50,오전 10시부터 오후 7시까지,,99,"일요일,공휴일",8332,0838590cb15348b288d16ee6316d4210.jpg,잉크마루,1,,301,"잉크충전, 출력, 복사, 코팅",37.49012558,결식아동,아이 본인만,"잉크충전, 출력, 복사, 코팅"
서울,99,1,007호 곱창의축복,126.8569352,서울 구로구 경인로 331,오후 12시 저녁 9시,,1,일요일,8226,d517c458dad94f92b84284605229f880.jpg,곱창의축복,99,"본인과 가족(어린이, 청소년)",522,"곱창, 국밥",37.49769182,결식아동,"본인과 가족(어린이, 청소년)","곱창, 국밥"
서울,1,1,지하115호 식당가,126.8954191,서울 구로구 구로동 212-8,11-20시,,1,공휴일 및 주말,8390,effa2164200d4f168a917f516ac319af.jpg,어부식당,3,,494,,37.48367843,결식아동,동반 2인,
서울,99,"01,02",201호 육회지존,126.8588797,서울 구로구 남부순환로97길 20-7,16:30~익일 02:00,,1,별도공지,8328,a0eeb1005b7140d2a8afc793d89f5f18.jpg,육회지존(개봉역점),99,가족 구성원 전부 가능,101,"육회비빔밥,연어장덮밥,외 모든 식사류",37.49391885,"결식아동,독거노인",가족 구성원 전부 가능,"육회비빔밥,연어장덮밥,외 모든 식사류"
서울,99,"01,02",1층 113호,126.8953185,서울 구로구 디지털로26길 38,11:00 ~ 21:00,,1,15:00~17:00,8393,8bcd01079fdd4c5fa98484ce59fc1a28.jpeg,오로지라멘 구로지타워몰점,2,,548,"차슈동, 교자, 가라아게",37.4798477,"결식아동,독거노인",동반 1인,"차슈동, 교자, 가라아게"
서울,99,1,이레가구,126.9085988,서울 금천구 금하로23길 33,10시-20시,,3,매주 주일(일요일),8573,9177fbb09c2e4171bb2c9f06a885e17d.jpg,이레가구,1,,780,책상/의자,37.45278001,결식아동,아이 본인만,책상/의자
서울,99,1,306호,126.8871007,서울 금천구 디지털로9길 46,오전 10시 ~ 밤 10시,,2,일요일,8512,3ec8e39606be4f42914f9bd245532af3.png,티엔티 스피치,1,,856,보이스 트레이닝 (예약 필수),37.48005881,결식아동,아이 본인만,보이스 트레이닝 (예약 필수)
서울,99,"01,02",1층 더카페 이네스트점,126.8900295,서울 금천구 범안로 1155,07:30~21:00,,1,,8587,09ea7f4adc0f413fb7e430694fff1409.jpg,더카페 이네스트점,2,,850,"음료1, 베이커리1",37.46681871,"결식아동,독거노인",동반 1인,"음료1, 베이커리1"
서울,99,1,라라브레드1층,127.0777431,서울 노원구 공릉동 350-22,10:00~21:00,,1,x,1835,NULL,라라브레드,1,,656,직원선택 2종,37.62493456,결식아동,아이 본인만,직원선택 2종
서울,99,"01,02",태릉해링턴플레이스 상가 2층 올가드림,127.081601,서울 노원구 공릉로34길 86,오전10시~오후8시,,99,"월요일,토요일,일요일",1817,NULL,올가드림뷰티 공릉점,1,,884,"모공케어,여드름케어",37.62576537,"결식아동,독거노인",아이 본인만,"모공케어,여드름케어"
서울,99,1,상가동 209호,127.0719352,서울 노원구 덕릉로73길 28,평일 :13시-20시30분 / 토요일 : 11시-18시,,1,"매주 일요일,월요일 정기휴무",1706,b9711536cfea4dd38badb90314d3cec7.jpg,헤스론,1,,924,구움과자류,37.65247558,결식아동,아이 본인만,구움과자류
서울,99,1,지층,127.0563999,서울 노원구 동일로 1598,11:30~21:30,,1,15:00~17:00,1631,NULL,달인보쌈,1,,475,마늘보쌈도시락,37.67105614,결식아동,아이 본인만,마늘보쌈도시락
서울,1,"01,02,99",효영빌딩 102호,127.0732331,서울 노원구 동일로173가길 25,09~20,"산악구조대, 산림청,",3,일요밀 휴무,1860,b35109ecae0f41ff8640136b36bfd311.jpg,슈마스터태릉점,2,,405,,37.61941061,"결식아동,독거노인,산악구조대, 산림청,",동반 1인,
서울,1,"01,99",상가동 2층 201호 용인대금메달태권,127.0569993,서울 노원구 동일로250길 18,12:00 ~ 22:00,사회적배려대상자,2,토. 일. 공휴일,1623,422e88b1d9f64b30907e25cb4c9f5f59.jpg,용인대금메달태권도,1,,892,,37.68184246,"결식아동,사회적배려대상자",아이 본인만,
서울,1,"01,02",현성빌딩 지하1층 B04호,127.0622496,서울 노원구 상계로 65,10:00-02:00,,99,연중무휴,1693,6b69647919aa4dbca00b07486664b36a.png,카툰공감 노원역점,1,,559,,37.65635432,"결식아동,독거노인",아이 본인만,
서울,99,"01,02",1층 미소한가득,127.0634673,서울 노원구 석계로9길 10,12:00~19:00,,99,"일,월,화,공휴일",1901,29261b9d60d64b0cac2290daae94394d.jpg,미소한가득,1,,1061,보틀케이크 2개 ,37.61759699,"결식아동,독거노인",아이 본인만,보틀케이크 2개 
서울,99,1,1층이리로레스토랑 ,127.0702955,서울 노원구 하계동 208-19,11시30분 ㅡ5시,,1,없음,1790,716fb033e9d24cc4a8079e9e203620fa.png,이리로,1,,985,"돈가스,파스타",37.63887505,결식아동,아이 본인만,"돈가스,파스타"
서울,99,"01,02",1층 카페거실,127.0666312,서울 노원구 화랑로47길 9,,,1,,1914,e1721cbcbaec405e91268455b4a7948b.jpeg,카페거실,1,,329,음료메뉴 전부,37.61574588,"결식아동,독거노인",아이 본인만,음료메뉴 전부
서울,2,1,영진빌딩 106호,127.0500754,서울 도봉구 노해로69길 21-11,"평일오후4시-12시 주말,휴일오전11시~밤 12시",,1,둘째넷째 화요일 휴무,1414,1cc9ad8369884b49afad580b4ac29b99.jpg,족발야시장창동역점,3,,359,,37.65310992,결식아동,동반 2인,
서울,99,99,405호,127.0359669,서울 도봉구 도당로 76,wannabegoods_lux,마스크가 필요한 어린이,99,"토,일",1343,e2a4090e32ce4669b6570cb8d9354a4a.jpg,워너비굿즈 ,2,,808,어린이 구리사마스크,37.66457204,마스크가 필요한 어린이,동반 1인,어린이 구리사마스크
서울,2,1,1층,127.0435593,서울 도봉구 도봉동 597-21,평일 오전 11시30분 부터 오후 9시30분,,1,오후2시30분 부터 오후 6시까지,1307,NULL,써이포차나,2,,271,,37.67783199,결식아동,동반 1인,
서울,1,"01,02",1층 교촌치킨 쌍문역점,127.0356034,서울 도봉구 도봉로 505,12:00 ~ 01:00,,1,,1442,77166023ca9a479ebdaa2439a075e6c6.jpg,교촌치킨 쌍문역점,3,,100,,37.65072874,"결식아동,독거노인",동반 2인,
서울,99,,메가커피 창동역점,127.0492033,서울 도봉구 마들로11가길 13,09:00~21:00,,1,,1414,NULL,메가커피 창동역점,99,첫방문시 맴버쉽쿠폰발급(아이 본인만),660,모든 음료,37.65290468,Nan,첫방문시 맴버쉽쿠폰발급(아이 본인만),모든 음료
서울,1,"01,02",무중력 지대 달 1/6,127.0487467,서울 도봉구 마들로11길 75,11::00 - 21:00,,1,일요일,1414,1680fab24b974c73b5c0d8077327325c.jpg,소스공작단,2,,509,,37.65315868,"결식아동,독거노인",동반 1인,
서울,2,1,105호 나주곰탕,127.0448214,서울 도봉구 방학동 717-2,오잔8시  부터 오후9시,,1,없음,1332,NULL,바우네나주곰탕,1,,1052,,37.66728591,결식아동,아이 본인만,
서울,1,"01,02",1층,127.0385739,서울 도봉구 창동 554-1,16:00-02:00,,1,일요일,1477,NULL,청춘불닭발,2,,1084,,37.63683067,"결식아동,독거노인",동반 1인,
서울,2,1,2층 주크(모드베베),127.037945,서울 도봉구 창동 703,,,99,,1428,60ff90ee67534226bb10b8ec9db5f5ab.jpg,주크(모드베베),,,827,,37.65304462,결식아동,Nan,
서울,99,"01,02,99",2층,127.0531211,서울 동대문구 이문로1길 16-3,오후2시부터 7시,기초생활수급자 ,2,"토,일,공휴일",2461,1552e0747ff84c12ae5f7e19a9f67475.jpeg,예술의악당음악학원,1,,782,피아노 교습비 90% 감면,37.58910135,"결식아동,독거노인,기초생활수급자 ",아이 본인만,피아노 교습비 90% 감면
서울,1,"01,02",1층 사미커피,127.0716423,서울 동대문구 장한로14길 70,09:30~23:59,,1,"평일 17:30~20:00, 주말X, 공휴일휴무",2642,0facd33502194a9581fe9d3ba50d0bbe.png,사미커피,2,,141,,37.56512557,"결식아동,독거노인",동반 1인,
서울,1,1,1층 유끼노하나,127.0728255,서울 동대문구 장한로36길 10,"낮12시~익일 새벽 1시(금,토 익일 새벽 2시)",,1,오후 4시20분~6시 브레이크타임,2522,91f5b229660740f6981fb9e3aca27339.jpg,유끼노하나,1,,419,,37.57742109,결식아동,아이 본인만,
서울,99,1,1층,127.0584512,서울 동대문구 전농동 46-71,오전11시부터 오후11시까지,,1,없음,2507,be9f317bf82943e9896e9ee5c5b63183.jpg,봉수아피자 답십리점,1,,196,콤비네이션XL 불고기XL 하와이안XL,37.57880066,결식아동,아이 본인만,콤비네이션XL 불고기XL 하와이안XL
서울,1,"01,02",지하 1층 너나들이,127.0508587,서울 동대문구 회기동 60-71,12:00~22:00,,1,연중무휴,2454,ab8a85111e9144219ee7b9ccd4909aff.jpeg,너나들이 만화카페 ,1,,588,,37.59232195,"결식아동,독거노인",아이 본인만,
서울,1,1, 3층 정재광 복싱클럽,127.0531009,서울 동대문구 회기로 152,오전 12시 부터  오후 10시 까지,,2,법정 공휴일 모두 쉽니다.,2460,aec747b5bb794391acb2d52205ee752a.jpg,정재광 복싱 클럽,1,,468,,37.59106832,결식아동,아이 본인만,
서울,99,1,1층 우측,127.0605774,서울 동대문구 휘경로 6-8,오전 11시~오후 7시,,1,매주 월요일 휴무,2440,f343267741984b2bae35970f7dc3eeed.jpg,이문동辛냉면 ,1,,904,"냉면, 만두",37.59580646,결식아동,아이 본인만,"냉면, 만두"
서울,1,1,1층 봉식이떡볶이 ,126.9313244,서울 동작구 국사봉1길 70,오전 11시30분~오후9시30분,,1,월요일,7043,dd708970061a481cb4ce2d6f690977e2.jpg,봉식이떡볶이,1,,650,,37.49827945,결식아동,아이 본인만,
서울,99,,스페이스살림 1층 스타트업매장 2호,126.9272725,서울 동작구 노량진로 10,13:00 - 20:00 (요일별 상이),,3,"일,월 휴무",6938,5f33988923e040b78cb960811e1d4f88.jpg,월경상점,2,,181,누르 생리대,37.51239334,Nan,동반 1인,누르 생리대
서울,99,"01,99",1층 육대장,126.9813284,서울 동작구 사당동 89-6,오전11시~오후9시,독거노인,1,연중무휴,6997,1e1f5f40c5484f6992432d9bcd378a74.jpg,육대장이수역점,2,,239,"육개장,설렁탕",37.48876924,"결식아동,독거노인",동반 1인,"육개장,설렁탕"
서울,1,1,오태식해바라기치킨,126.971246,서울 동작구 사당로16가길 42,오전 11시 ~ 새벽 1시,,1,주일,7010,51eb19e92a1342c7bbf8fde0085662e9.jpg,오태식해바라기치킨 사당153점,1,,544,,37.48357948,결식아동,아이 본인만,
서울,1,1,지하2층 Bread.co 브레댄코,126.9477004,서울 동작구 상도로 지하 272,07:00-22:00,,1,,7032,30cf962d1bfa49b3982b3ebd06ec84f6.jpg,브레댄코,2,,910,,37.50320805,결식아동,동반 1인,
서울,1,"01,02,99","지상 1,2층",126.9542749,서울 마포구 굴레방로7길 22,09:00~22:00,경찰,1,"구정, 추석 휴무",4115,3e5bb874fd654b32b4e31de088d00d1c.jpg,커피프릭,1,,929,,37.55635049,"결식아동,독거노인,경찰",아이 본인만,
